#          |P|               []
   3.22967561e-02   5.82813000e-01
   1.47653886e-02   5.90228000e-01
   2.92859326e-02   5.88486000e-01
   4.71502102e-02   5.85667000e-01
   1.80874440e-02   5.85443000e-01
   2.84280929e-02   5.87192000e-01
   3.95429932e-02   5.84441000e-01
   1.47071743e-02   5.85967000e-01
   3.05563885e-02   5.83977000e-01
   2.81243046e-02   5.89241000e-01
   3.97093922e-02   5.88850000e-01
   1.21113353e-02   5.87318000e-01
   8.63840881e-03   5.81840000e-01
   2.96095418e-02   5.85213000e-01
   1.94659835e-02   5.89463000e-01
   2.97069702e-02   5.86628000e-01
   4.20732101e-02   5.84588000e-01
   3.43596394e-02   5.86975000e-01
   1.78621921e-02   5.87736000e-01
   7.57349495e-03   5.84583000e-01
   3.50304880e-02   5.81571000e-01
   3.79345040e-02   5.85697000e-01
   1.94991023e-02   5.85730000e-01
   1.91838731e-02   5.89310000e-01
   2.41596472e-02   5.84090000e-01
   2.45129419e-02   5.85447000e-01
   3.45759365e-02   5.86788000e-01
   5.50761715e-02   5.84700000e-01
   1.23104205e-02   5.86998000e-01
   4.92092314e-02   5.87485000e-01
   1.20795926e-02   5.89312000e-01
   7.54231059e-03   5.83884000e-01
   9.76673054e-03   5.82449000e-01
   2.99600347e-02   5.85859000e-01
   2.14624382e-02   5.85193000e-01
   4.52153127e-02   5.90154000e-01
   4.51458570e-02   5.84825000e-01
   2.84774778e-02   5.86005000e-01
   2.57315911e-02   5.84095000e-01
   2.44548822e-02   5.84578000e-01
   3.20530217e-02   5.87644000e-01
   4.40283295e-02   5.85930000e-01
   1.10548040e-02   5.86672000e-01
   2.56689300e-02   5.82128000e-01
   3.30560378e-02   5.87970000e-01
   1.38359932e-02   5.87202000e-01
   1.65310777e-02   5.88281000e-01
   3.05166012e-02   5.83589000e-01
   2.15319056e-02   5.89119000e-01
   2.51394133e-02   5.81395000e-01
   1.57349020e-02   5.85731000e-01
   1.80509769e-02   5.83600000e-01
   2.93504862e-02   5.90573000e-01
   2.78561627e-03   5.88223000e-01
   4.64168203e-02   5.83124000e-01
   7.99580354e-03   5.81951000e-01
   2.15992132e-02   5.87745000e-01
   2.63579589e-02   5.85522000e-01
   2.02829201e-02   5.84276000e-01
   3.71102212e-02   5.88786000e-01
   2.45479779e-02   5.86219000e-01
   4.15871783e-02   5.89442000e-01
   3.52714934e-02   5.84717000e-01
   1.58771403e-02   5.83075000e-01
   6.61748426e-02   5.85721000e-01
   2.48992258e-02   5.89249000e-01
   2.92066112e-02   5.85202000e-01
   2.98848783e-02   5.82334000e-01
   5.53131548e-03   5.84437000e-01
   4.59346376e-02   5.82712000e-01
   2.47159134e-02   5.86781000e-01
   3.51590354e-02   5.82999000e-01
   4.69440066e-02   5.86583000e-01
   1.04825670e-02   5.86921000e-01
   3.76061213e-02   5.84885000e-01
   4.07241158e-02   5.88202000e-01
   2.76164498e-02   5.84142000e-01
   8.43100691e-03   5.84777000e-01
   3.87813830e-02   5.85748000e-01
   4.32779095e-02   5.85836000e-01
   1.21881166e-02   5.87058000e-01
   1.71331788e-02   5.88194000e-01
   3.43267715e-02   5.83308000e-01
   6.37301045e-03   5.86223000e-01
   2.46145087e-02   5.83140000e-01
   3.58149891e-02   5.86263000e-01
   3.35401066e-02   5.87149000e-01
   1.30374536e-02   5.85882000e-01
   3.79065141e-02   5.86229000e-01
   1.67734785e-02   5.86777000e-01
   4.76943509e-02   5.85347000e-01
   3.72324635e-02   5.84441000e-01
   1.46608977e-02   5.87634000e-01
   3.36515111e-02   5.91370000e-01
   4.34702449e-02   5.85045000e-01
   1.94028161e-02   5.88358000e-01
   4.96775189e-02   5.86589000e-01
   1.46923134e-02   5.88560000e-01
   2.43511945e-02   5.87186000e-01
   6.49263054e-03   5.84401000e-01
   2.20580101e-02   5.84767000e-01
   2.70555500e-02   5.85009000e-01
   3.69171528e-02   5.83945000e-01
   7.79926435e-03   5.86295000e-01
   2.64359920e-02   5.83719000e-01
   3.45471037e-02   5.82327000e-01
   2.59690800e-02   5.89041000e-01
   2.98933434e-02   5.85750000e-01
   1.98856386e-02   5.85120000e-01
   3.75908274e-02   5.86272000e-01
   7.22692870e-02   5.84106000e-01
   3.67603506e-02   5.85317000e-01
   5.18601103e-03   5.87653000e-01
   2.96828878e-02   5.88416000e-01
   2.75241594e-02   5.83449000e-01
   2.13298411e-02   5.88666000e-01
   3.90755868e-02   5.90048000e-01
   1.04774028e-02   5.83256000e-01
   2.89991739e-02   5.87085000e-01
   2.91846228e-02   5.86359000e-01
   1.40747001e-02   5.82690000e-01
   6.91847870e-02   5.87536000e-01
   9.76564072e-03   5.86691000e-01
   2.24993735e-02   5.83693000e-01
   4.73643018e-02   5.84435000e-01
   3.56409623e-02   5.86992000e-01
   7.72786953e-02   5.88770000e-01
   2.68352130e-02   5.85133000e-01
   2.08239245e-02   5.84813000e-01
   4.56518319e-03   5.84429000e-01
   9.79017119e-03   5.87913000e-01
   4.88284271e-02   5.88413000e-01
   1.83277098e-02   5.85611000e-01
   4.18189019e-02   5.83653000e-01
   1.11761993e-02   5.84724000e-01
   1.87335317e-02   5.84291000e-01
   2.72882565e-02   5.87486000e-01
   2.18430667e-02   5.86022000e-01
   3.58534035e-02   5.83118000e-01
   1.94196362e-02   5.86783000e-01
   5.82391434e-02   5.83794000e-01
   8.24605568e-03   5.85752000e-01
   1.84160624e-02   5.81180000e-01
   4.17231385e-02   5.88619000e-01
   3.05857543e-02   5.84686000e-01
   1.62045167e-02   5.85926000e-01
   2.40210037e-02   5.84942000e-01
   1.06697013e-02   5.80863000e-01
   2.92992973e-02   5.86952000e-01
   1.31888921e-02   5.86704000e-01
   1.94157146e-02   5.86631000e-01
   3.02949669e-02   5.89295000e-01
   3.43722518e-02   5.83219000e-01
   3.35573090e-02   5.88085000e-01
   3.74061801e-02   5.85191000e-01
   5.85030641e-02   5.88962000e-01
   4.60637865e-02   5.84593000e-01
   3.18127457e-02   5.85820000e-01
   2.95393718e-02   5.88772000e-01
   3.92337279e-02   5.85882000e-01
   3.49780434e-02   5.84212000e-01
   4.48602304e-02   5.86632000e-01
   3.54967064e-03   5.85379000e-01
   9.30540659e-03   5.89102000e-01
   4.91293080e-02   5.87147000e-01
   3.61059405e-02   5.85331000e-01
   2.86035338e-02   5.86723000e-01
   8.20101462e-03   5.83630000e-01
   3.39734340e-02   5.88219000e-01
   3.09255521e-02   5.89672000e-01
   1.61736192e-02   5.80302000e-01
   3.40228109e-02   5.80384000e-01
   2.06125116e-02   5.85130000e-01
   1.27052900e-02   5.84840000e-01
   1.34434650e-02   5.83008000e-01
   2.25939924e-02   5.85821000e-01
   2.19682605e-02   5.83724000e-01
   2.33153029e-02   5.84615000e-01
   1.98473389e-02   5.86481000e-01
   1.36731213e-02   5.89601000e-01
   3.58616048e-03   5.84715000e-01
   6.59136179e-03   5.88303000e-01
   5.42363984e-02   5.86183000e-01
   2.41371555e-02   5.83693000e-01
   3.69635988e-02   5.87327000e-01
   2.82631625e-02   5.84817000e-01
   2.65377062e-02   5.83616000e-01
   2.17989986e-02   5.83681000e-01
   5.12587916e-02   5.86096000e-01
   4.19205629e-02   5.87597000e-01
   1.48506732e-02   5.87829000e-01
   2.66259022e-02   5.80561000e-01
   3.48348607e-02   5.88440000e-01
   2.32305899e-02   5.88056000e-01
   3.22338967e-02   5.87208000e-01
   6.59592474e-02   5.89056000e-01
