#             |P|               []
   6.39014483e-03   6.34361000e-01
   2.48959841e-03   6.34313000e-01
   2.60375488e-03   6.34439000e-01
   2.34471540e-03   6.34374000e-01
   6.89686352e-03   6.34488000e-01
   4.94550451e-03   6.34537000e-01
   5.90284997e-03   6.34230000e-01
   7.47194412e-03   6.34202000e-01
   7.79035813e-03   6.34449000e-01
   6.01822289e-03   6.34695000e-01
   8.49496287e-03   6.34244000e-01
   3.47452538e-03   6.34426000e-01
   4.76360075e-03   6.34351000e-01
   2.66241450e-03   6.34181000e-01
   3.57485111e-03   6.33993000e-01
   6.23037906e-03   6.34277000e-01
   5.48140655e-03   6.34237000e-01
   3.85344400e-03   6.34088000e-01
   4.98607414e-03   6.34553000e-01
   1.14375133e-03   6.34183000e-01
   2.73692626e-03   6.34479000e-01
   2.27931319e-03   6.34181000e-01
   1.00535525e-03   6.34458000e-01
   7.45371750e-03   6.34282000e-01
   6.98176689e-03   6.34375000e-01
   9.62428579e-03   6.34367000e-01
   4.88160456e-03   6.34307000e-01
   4.66909530e-03   6.34235000e-01
   6.95606970e-03   6.34344000e-01
   5.45409708e-03   6.34331000e-01
   6.36797356e-03   6.34460000e-01
   6.64807356e-03   6.34292000e-01
   7.03537470e-03   6.34420000e-01
   6.21697616e-03   6.34314000e-01
   6.38884280e-03   6.34390000e-01
   5.00266532e-03   6.34365000e-01
   2.55766233e-03   6.34355000e-01
   2.48495607e-03   6.34253000e-01
   8.44609010e-03   6.34485000e-01
   3.85624827e-03   6.34294000e-01
   3.52621525e-03   6.34446000e-01
   6.40081601e-03   6.34218000e-01
   5.54660505e-03   6.34392000e-01
   5.53955588e-03   6.34472000e-01
   5.84010720e-03   6.34589000e-01
   6.92985526e-03   6.34340000e-01
   8.33394017e-03   6.34153000e-01
   4.21205459e-03   6.34418000e-01
   2.27754090e-03   6.34399000e-01
   5.07337784e-03   6.34309000e-01
   6.76276771e-03   6.34305000e-01
   3.98372935e-03   6.34291000e-01
   1.08011444e-03   6.34253000e-01
   1.30516384e-03   6.34285000e-01
   1.16889731e-03   6.34407000e-01
   1.94062370e-03   6.34308000e-01
   6.25697739e-03   6.34299000e-01
   5.96187022e-03   6.34367000e-01
   5.89216867e-03   6.34408000e-01
   4.51175101e-03   6.34187000e-01
   4.22206896e-03   6.34379000e-01
   2.54621730e-03   6.34372000e-01
   3.74281409e-03   6.34185000e-01
   2.65564313e-03   6.34222000e-01
   1.31238155e-03   6.34250000e-01
   7.22622241e-03   6.34517000e-01
   4.67263180e-03   6.34716000e-01
   1.20328176e-03   6.34272000e-01
   1.33578989e-03   6.34230000e-01
   3.08303268e-03   6.34274000e-01
   1.15884508e-03   6.34397000e-01
   8.00054596e-04   6.34439000e-01
   8.97932548e-04   6.34563000e-01
   3.08160735e-03   6.34273000e-01
   1.76661359e-03   6.34439000e-01
   2.63521033e-03   6.34270000e-01
   3.78786389e-03   6.34316000e-01
   1.79081461e-03   6.34471000e-01
   4.65361648e-03   6.34496000e-01
   5.59390058e-03   6.34249000e-01
   1.23124168e-03   6.34328000e-01
   2.12274633e-03   6.34318000e-01
   8.40922095e-04   6.34437000e-01
   3.16188106e-03   6.34237000e-01
   4.92381738e-03   6.34350000e-01
   3.56120380e-03   6.34502000e-01
   2.51934928e-03   6.34474000e-01
   6.44485453e-03   6.34355000e-01
   7.67928486e-03   6.34159000e-01
   5.23853421e-03   6.34259000e-01
   5.77723443e-03   6.34384000e-01
   5.56115342e-03   6.34516000e-01
   7.57869348e-03   6.34405000e-01
   3.50235573e-03   6.34451000e-01
   4.55683045e-03   6.34362000e-01
   2.11140168e-03   6.34363000e-01
   1.42459273e-03   6.34397000e-01
   4.03089836e-03   6.34301000e-01
   1.77639530e-03   6.34161000e-01
   3.61717340e-03   6.34291000e-01
   4.05390111e-03   6.34277000e-01
   4.56324742e-03   6.34439000e-01
   4.88010871e-03   6.34301000e-01
   6.11757562e-03   6.34302000e-01
   6.40463781e-03   6.34516000e-01
   6.32279945e-03   6.34589000e-01
   8.61653170e-03   6.34447000e-01
   6.91714642e-03   6.34424000e-01
   7.06724567e-03   6.34587000e-01
   3.86199938e-03   6.34282000e-01
   5.43039799e-03   6.34253000e-01
   5.97432356e-03   6.34348000e-01
   7.78450610e-04   6.34311000e-01
   3.27713014e-04   6.34384000e-01
   3.90868010e-03   6.34512000e-01
   6.57606436e-03   6.34501000e-01
   6.20587172e-03   6.34415000e-01
   3.25566164e-03   6.34313000e-01
   3.46864621e-03   6.34286000e-01
   7.53033258e-03   6.34414000e-01
   7.25042861e-03   6.34351000e-01
   5.98710648e-03   6.34350000e-01
   5.91814566e-03   6.34350000e-01
   5.66106901e-03   6.34458000e-01
   4.81957830e-03   6.34439000e-01
   6.43369158e-03   6.34333000e-01
   1.95275809e-03   6.34516000e-01
   6.41077941e-03   6.34307000e-01
   6.15808160e-03   6.34264000e-01
   6.96937640e-03   6.34369000e-01
   6.74394864e-03   6.34500000e-01
   3.31649455e-03   6.34435000e-01
   6.99924312e-03   6.34387000e-01
   8.50107125e-03   6.34303000e-01
   6.53806770e-03   6.34423000e-01
   5.18304613e-03   6.34296000e-01
   5.43161350e-03   6.34482000e-01
   5.73296102e-03   6.34304000e-01
   5.69708082e-03   6.34187000e-01
   8.28050407e-03   6.34419000e-01
   3.19266165e-03   6.34402000e-01
   5.70871498e-03   6.34565000e-01
   2.18322132e-03   6.34450000e-01
   8.23142148e-03   6.34517000e-01
   5.87455964e-03   6.34310000e-01
   9.26119560e-03   6.34469000e-01
   6.12514557e-03   6.34402000e-01
   7.08893572e-03   6.34531000e-01
   5.79102716e-03   6.34398000e-01
   7.52177910e-03   6.34375000e-01
   6.59204854e-03   6.34405000e-01
   4.52779728e-03   6.34208000e-01
   4.24493686e-04   6.34277000e-01
   2.30261871e-03   6.34184000e-01
   4.89516930e-03   6.34330000e-01
   3.57410187e-03   6.34520000e-01
   9.86120934e-04   6.34238000e-01
   4.76693813e-03   6.34343000e-01
   7.38078897e-03   6.34355000e-01
   5.64797504e-03   6.34376000e-01
   4.02655970e-03   6.34605000e-01
   1.42555661e-03   6.34382000e-01
   4.16364579e-03   6.34437000e-01
   2.44094851e-03   6.34173000e-01
   2.76817388e-03   6.34452000e-01
   1.75454470e-03   6.34281000e-01
   5.22378835e-03   6.34417000e-01
   5.15705064e-03   6.34301000e-01
   5.56479594e-03   6.34421000e-01
   2.89318752e-03   6.34441000e-01
   7.39046870e-03   6.34293000e-01
   5.49006453e-03   6.34475000e-01
   4.50943561e-03   6.34523000e-01
   5.61637715e-03   6.34204000e-01
   4.27002703e-03   6.34535000e-01
   3.38053418e-03   6.34219000e-01
   3.36766609e-03   6.34419000e-01
   7.66576173e-03   6.34481000e-01
   6.36695403e-03   6.34412000e-01
   7.13935074e-03   6.34275000e-01
   5.28387772e-03   6.34244000e-01
   4.08060333e-03   6.34324000e-01
   2.09352808e-03   6.34320000e-01
   5.11054809e-03   6.34344000e-01
   6.69994915e-03   6.34488000e-01
   4.68439910e-03   6.34305000e-01
   7.81833641e-03   6.34496000e-01
   5.48905223e-03   6.34349000e-01
   6.75703657e-03   6.34188000e-01
   5.35515991e-03   6.34436000e-01
   5.73971286e-03   6.34094000e-01
   5.46184919e-03   6.34414000e-01
   5.89025581e-03   6.34456000e-01
   9.21627878e-03   6.34350000e-01
   7.96819711e-03   6.34202000e-01
   4.71480846e-03   6.34383000e-01
   3.24344430e-03   6.34424000e-01
   6.92283096e-03   6.34349000e-01
   3.57478447e-03   6.34234000e-01
   1.90510192e-03   6.34363000e-01
   1.73719131e-03   6.34352000e-01
   4.60814365e-03   6.34185000e-01
   3.40670063e-03   6.34316000e-01
   4.06885581e-03   6.34358000e-01
   2.49551441e-03   6.34152000e-01
   3.08432078e-04   6.34105000e-01
   2.45495269e-03   6.34295000e-01
   1.78307975e-03   6.34185000e-01
   4.60489037e-03   6.34512000e-01
   1.94829138e-03   6.34354000e-01
   1.38245231e-03   6.34457000e-01
   5.78903899e-03   6.34388000e-01
