#             |P|               []
   1.26673625e-01   6.09139000e-01
   1.22677142e-01   6.09497000e-01
   1.20796821e-01   6.09888000e-01
   1.17109304e-01   6.09130000e-01
   1.07312033e-01   6.09566000e-01
   1.30339494e-01   6.09639000e-01
   1.24776584e-01   6.08417000e-01
   1.19680486e-01   6.10303000e-01
   1.18722821e-01   6.10603000e-01
   1.16568923e-01   6.09490000e-01
   1.24308707e-01   6.10757000e-01
   1.23470307e-01   6.09596000e-01
   1.22146244e-01   6.09155000e-01
   1.11482010e-01   6.10435000e-01
   1.34528996e-01   6.08791000e-01
   1.19196541e-01   6.08028000e-01
   1.24609294e-01   6.09644000e-01
   1.30572809e-01   6.08826000e-01
   1.24240443e-01   6.09040000e-01
   1.18322505e-01   6.09073000e-01
   1.22669609e-01   6.09454000e-01
   1.26590964e-01   6.09896000e-01
   1.13221276e-01   6.10069000e-01
   1.31099106e-01   6.09357000e-01
   1.16662653e-01   6.09016000e-01
   1.24151184e-01   6.08792000e-01
   1.25896610e-01   6.09129000e-01
   1.27168047e-01   6.09372000e-01
   1.27915506e-01   6.08956000e-01
   1.01295848e-01   6.10131000e-01
   1.14253605e-01   6.08879000e-01
   1.15533538e-01   6.09488000e-01
   1.29290452e-01   6.07891000e-01
   1.21056743e-01   6.09556000e-01
   1.30427027e-01   6.09718000e-01
   1.32016837e-01   6.10309000e-01
   1.22383486e-01   6.09008000e-01
   1.23637248e-01   6.07698000e-01
   1.18947921e-01   6.10085000e-01
   1.16068197e-01   6.09115000e-01
   1.26024382e-01   6.08500000e-01
   1.22079854e-01   6.08790000e-01
   1.25982133e-01   6.08497000e-01
   1.29341277e-01   6.09678000e-01
   1.26361170e-01   6.09409000e-01
   1.22497500e-01   6.09767000e-01
   1.11748533e-01   6.09778000e-01
   1.32101209e-01   6.08862000e-01
   1.05416155e-01   6.08909000e-01
   1.26348092e-01   6.08592000e-01
   1.28699911e-01   6.09550000e-01
   1.18755661e-01   6.08681000e-01
   1.31205224e-01   6.09819000e-01
   1.24883414e-01   6.10125000e-01
   1.12337007e-01   6.09315000e-01
   1.30133000e-01   6.09923000e-01
   1.26878855e-01   6.10674000e-01
   1.35765255e-01   6.09046000e-01
   1.16990555e-01   6.09143000e-01
   1.13247931e-01   6.08861000e-01
   1.27918000e-01   6.08679000e-01
   1.17127534e-01   6.09479000e-01
   1.26095886e-01   6.09476000e-01
   1.27619635e-01   6.09494000e-01
   1.32267531e-01   6.09561000e-01
   1.16673594e-01   6.09437000e-01
   1.37797863e-01   6.08593000e-01
   1.30203040e-01   6.09996000e-01
   1.20118523e-01   6.10036000e-01
   1.26396870e-01   6.08972000e-01
   1.16405119e-01   6.09935000e-01
   1.25210906e-01   6.09415000e-01
   1.20037255e-01   6.09354000e-01
   1.14226150e-01   6.08825000e-01
   1.30033673e-01   6.09570000e-01
   1.26847249e-01   6.08979000e-01
   1.20878478e-01   6.09441000e-01
   1.14927192e-01   6.09021000e-01
   1.23522015e-01   6.08452000e-01
   1.16508452e-01   6.10433000e-01
   1.29103327e-01   6.09134000e-01
   1.27711116e-01   6.09517000e-01
   1.18741676e-01   6.09485000e-01
   1.23836015e-01   6.09279000e-01
   1.22926054e-01   6.09300000e-01
   1.24552045e-01   6.09081000e-01
   1.27582789e-01   6.10382000e-01
   1.26255206e-01   6.09398000e-01
   1.18572458e-01   6.08825000e-01
   1.19498240e-01   6.10843000e-01
   1.21714529e-01   6.09804000e-01
   1.17504000e-01   6.09533000e-01
   1.18913239e-01   6.08498000e-01
   1.28595021e-01   6.09636000e-01
   1.21702035e-01   6.08356000e-01
   1.24015044e-01   6.08469000e-01
   1.31516111e-01   6.09468000e-01
   1.20013036e-01   6.10778000e-01
