#             |P|               []
   1.30807954e-02   5.77015000e-01
   2.54582860e-02   5.77730000e-01
   4.29290069e-03   5.74133000e-01
   8.50138346e-03   5.76909000e-01
   8.22885920e-03   5.77301000e-01
   4.16668391e-02   5.77713000e-01
   2.86061900e-02   5.76356000e-01
   3.21918483e-02   5.76887000e-01
   9.35288709e-03   5.76137000e-01
   1.26493686e-02   5.76559000e-01
   6.59560484e-03   5.76357000e-01
   2.09328468e-02   5.76319000e-01
   2.49762069e-02   5.76507000e-01
   3.29127338e-03   5.76571000e-01
   1.73090966e-02   5.76971000e-01
   1.24023569e-02   5.75873000e-01
   1.37725806e-02   5.75831000e-01
   1.58645785e-02   5.76811000e-01
   4.64304590e-02   5.77370000e-01
   2.44291446e-02   5.75747000e-01
   1.26956985e-02   5.76384000e-01
   3.03382921e-02   5.75003000e-01
   2.25635127e-02   5.77388000e-01
   1.03958912e-02   5.76136000e-01
   6.58263796e-03   5.78034000e-01
   2.45015611e-02   5.77175000e-01
   5.92357722e-03   5.75889000e-01
   4.85377868e-03   5.76141000e-01
   1.89664275e-02   5.75840000e-01
   1.70541433e-02   5.76806000e-01
   1.22511800e-02   5.76980000e-01
   1.13129393e-02   5.76620000e-01
   1.73512456e-02   5.75299000e-01
   2.81863168e-02   5.77296000e-01
   6.57389685e-04   5.75793000e-01
   3.66877359e-03   5.74927000e-01
   2.19365188e-02   5.75309000e-01
   1.42904732e-02   5.76374000e-01
   2.69154597e-03   5.76381000e-01
   2.33303869e-02   5.75029000e-01
   2.57758534e-02   5.76031000e-01
   2.03418279e-02   5.77101000e-01
   2.27191283e-02   5.75747000e-01
   2.04114855e-02   5.76915000e-01
   5.71458393e-03   5.74840000e-01
   6.09641064e-03   5.76153000e-01
   1.22475642e-02   5.74767000e-01
   1.35354002e-02   5.76729000e-01
   1.06754323e-02   5.77411000e-01
   8.20463686e-03   5.76200000e-01
   3.99162502e-02   5.76740000e-01
   1.91104919e-02   5.76183000e-01
   1.43620483e-02   5.75432000e-01
   8.94714231e-03   5.76041000e-01
   1.48685140e-02   5.77203000e-01
   1.20746767e-02   5.77159000e-01
   1.90939070e-02   5.75670000e-01
   1.90668681e-02   5.76130000e-01
   1.15129287e-02   5.76581000e-01
   2.38097412e-02   5.76305000e-01
   1.70422325e-02   5.76748000e-01
   2.49531066e-02   5.75605000e-01
   9.58619893e-03   5.76834000e-01
   2.34321349e-02   5.75606000e-01
   1.61724377e-02   5.77307000e-01
   1.17193801e-02   5.77346000e-01
   3.04402582e-02   5.76050000e-01
   1.97319903e-02   5.76774000e-01
   5.35420772e-02   5.77726000e-01
   7.33631667e-03   5.75870000e-01
   1.68951868e-02   5.78106000e-01
   7.06516027e-04   5.75127000e-01
   1.63524669e-02   5.76944000e-01
