#          |P|               []
   1.23230417e-02   6.64395000e-01
   9.21224931e-03   6.64230000e-01
   1.24599167e-02   6.64151000e-01
   1.17627122e-02   6.64291000e-01
   1.05394862e-02   6.64142000e-01
   1.11077052e-02   6.64224000e-01
   1.10554816e-02   6.64340000e-01
   1.21345764e-02   6.64356000e-01
   9.70129476e-03   6.64201000e-01
   1.11152749e-02   6.64447000e-01
   1.08750708e-02   6.64356000e-01
   1.05803758e-02   6.64306000e-01
   1.14897249e-02   6.64234000e-01
   1.00938843e-02   6.64307000e-01
   9.25805331e-03   6.64258000e-01
   1.18897312e-02   6.64292000e-01
   1.06788957e-02   6.64224000e-01
   1.02402787e-02   6.64255000e-01
   1.25867905e-02   6.64219000e-01
   1.11174254e-02   6.64241000e-01
   8.54048220e-03   6.64254000e-01
   9.06873904e-03   6.64239000e-01
   1.07536581e-02   6.64449000e-01
   1.13393045e-02   6.64227000e-01
   1.10183656e-02   6.64328000e-01
   9.02737125e-03   6.64130000e-01
   9.13603877e-03   6.64276000e-01
   1.16033945e-02   6.64386000e-01
   1.10115146e-02   6.64325000e-01
   1.07041651e-02   6.64321000e-01
   1.13430477e-02   6.64351000e-01
   1.00830333e-02   6.64453000e-01
   1.06207393e-02   6.64286000e-01
   1.25887122e-02   6.64168000e-01
   1.17078475e-02   6.64197000e-01
   1.17823139e-02   6.64375000e-01
   1.22814490e-02   6.64204000e-01
   1.27235951e-02   6.64379000e-01
   9.93550323e-03   6.64252000e-01
   1.00585227e-02   6.64331000e-01
   1.23737757e-02   6.64216000e-01
   7.93900562e-03   6.64341000e-01
   1.14208400e-02   6.64312000e-01
   1.22111425e-02   6.64320000e-01
   1.09685542e-02   6.64431000e-01
   1.05258494e-02   6.64315000e-01
   1.15274689e-02   6.64333000e-01
   1.18369214e-02   6.64455000e-01
   1.09215711e-02   6.64351000e-01
   1.05180421e-02   6.64252000e-01
   1.18005492e-02   6.64382000e-01
   1.15222907e-02   6.64312000e-01
   1.04902354e-02   6.64293000e-01
   1.12961110e-02   6.64341000e-01
   1.10443096e-02   6.64358000e-01
   1.02336176e-02   6.64299000e-01
   1.04151167e-02   6.64364000e-01
   9.84092109e-03   6.64271000e-01
   1.02224114e-02   6.64257000e-01
   1.11514285e-02   6.64256000e-01
   1.06054863e-02   6.64195000e-01
   1.06722161e-02   6.64252000e-01
   9.09832965e-03   6.64318000e-01
   1.18230412e-02   6.64169000e-01
   1.15901923e-02   6.64339000e-01
   9.96240997e-03   6.64367000e-01
   1.38891196e-02   6.64417000e-01
   9.47273632e-03   6.64312000e-01
   1.21196081e-02   6.64315000e-01
   1.04891826e-02   6.64352000e-01
   1.00601287e-02   6.64290000e-01
   1.07134329e-02   6.64377000e-01
   8.79382563e-03   6.64287000e-01
   1.08471145e-02   6.64324000e-01
   1.10175844e-02   6.64560000e-01
   1.25356538e-02   6.64294000e-01
   1.05865214e-02   6.64308000e-01
   1.04734717e-02   6.64354000e-01
   1.12810939e-02   6.64215000e-01
   1.30755823e-02   6.64238000e-01
   1.05408664e-02   6.64284000e-01
   1.21931272e-02   6.64255000e-01
   1.29202154e-02   6.64425000e-01
   9.94667241e-03   6.64293000e-01
   9.96176377e-03   6.64336000e-01
   1.21916684e-02   6.64312000e-01
   9.67298154e-03   6.64273000e-01
   8.41461258e-03   6.64308000e-01
   9.16425916e-03   6.64352000e-01
   1.17026109e-02   6.64297000e-01
   1.13197406e-02   6.64310000e-01
   9.12609178e-03   6.64263000e-01
   9.34145481e-03   6.64182000e-01
   1.23803340e-02   6.64343000e-01
   1.01778453e-02   6.64256000e-01
   1.11223518e-02   6.64398000e-01
   9.91734873e-03   6.64343000e-01
   9.75382404e-03   6.64488000e-01
   1.30794828e-02   6.64328000e-01
   1.03489017e-02   6.64366000e-01
   1.11661571e-02   6.64215000e-01
   9.52351423e-03   6.64323000e-01
   1.05824372e-02   6.64091000e-01
   1.01669533e-02   6.64289000e-01
   1.12720038e-02   6.64296000e-01
   1.15179235e-02   6.64337000e-01
   9.66314683e-03   6.64249000e-01
   1.09767203e-02   6.64271000e-01
   1.14372234e-02   6.64212000e-01
   1.32643610e-02   6.64302000e-01
   9.99770186e-03   6.64323000e-01
   1.06224385e-02   6.64383000e-01
   1.09289351e-02   6.64321000e-01
   1.05892065e-02   6.64256000e-01
   1.32079965e-02   6.64199000e-01
   1.22217347e-02   6.64253000e-01
   1.07486366e-02   6.64295000e-01
   1.11182538e-02   6.64409000e-01
   1.04387313e-02   6.64419000e-01
   9.64272283e-03   6.64387000e-01
   9.58503759e-03   6.64370000e-01
   9.95127031e-03   6.64227000e-01
   1.11082117e-02   6.64274000e-01
   1.17501700e-02   6.64389000e-01
   1.13744224e-02   6.64256000e-01
   1.13027516e-02   6.64394000e-01
   9.24025010e-03   6.64374000e-01
   9.66594818e-03   6.64256000e-01
   1.12542256e-02   6.64314000e-01
   1.09947093e-02   6.64346000e-01
   1.07522542e-02   6.64392000e-01
   9.99083877e-03   6.64115000e-01
   1.22730398e-02   6.64351000e-01
   1.25297255e-02   6.64367000e-01
   1.23737377e-02   6.64371000e-01
   1.08218368e-02   6.64304000e-01
   1.23456114e-02   6.64308000e-01
   1.15132765e-02   6.64304000e-01
   8.84215805e-03   6.64274000e-01
   1.08050115e-02   6.64261000e-01
   9.75140545e-03   6.64367000e-01
   1.18149696e-02   6.64317000e-01
   1.10362048e-02   6.64307000e-01
   1.00221100e-02   6.64387000e-01
   9.67360830e-03   6.64170000e-01
   1.03394189e-02   6.64230000e-01
   9.58703566e-03   6.64224000e-01
   9.66489292e-03   6.64307000e-01
   1.11531210e-02   6.64462000e-01
   1.34143424e-02   6.64354000e-01
   1.07274656e-02   6.64269000e-01
   1.27213971e-02   6.64299000e-01
   9.48252748e-03   6.64189000e-01
   9.00987725e-03   6.64308000e-01
   1.18063216e-02   6.64291000e-01
   1.08489024e-02   6.64276000e-01
   1.14626762e-02   6.64276000e-01
   1.04848647e-02   6.64396000e-01
   1.09606277e-02   6.64221000e-01
   1.09992940e-02   6.64332000e-01
   1.10931072e-02   6.64186000e-01
   1.10564414e-02   6.64230000e-01
   1.09345357e-02   6.64375000e-01
   1.27529635e-02   6.64349000e-01
   1.10965308e-02   6.64215000e-01
   1.11668359e-02   6.64157000e-01
   1.12034310e-02   6.64174000e-01
   1.19180262e-02   6.64308000e-01
   9.54896187e-03   6.64285000e-01
   1.24233648e-02   6.64234000e-01
   1.00188512e-02   6.64298000e-01
   9.86511173e-03   6.64343000e-01
   1.18095464e-02   6.64373000e-01
   1.03128852e-02   6.64189000e-01
   1.13688265e-02   6.64259000e-01
   1.12094729e-02   6.64116000e-01
   1.05269254e-02   6.64246000e-01
   9.50917532e-03   6.64170000e-01
   1.13250519e-02   6.64284000e-01
   1.03576075e-02   6.64345000e-01
   1.05855848e-02   6.64284000e-01
   9.66533424e-03   6.64325000e-01
   1.21931227e-02   6.64261000e-01
   1.14156477e-02   6.64289000e-01
   1.17565853e-02   6.64368000e-01
   1.06935912e-02   6.64366000e-01
   1.14161917e-02   6.64147000e-01
   1.04400118e-02   6.64376000e-01
   1.14812120e-02   6.64211000e-01
   1.14824891e-02   6.64408000e-01
