#          |P|               []
   1.41216503e-03   5.85067000e-01
   3.07906908e-03   5.85025000e-01
   1.25950828e-03   5.85396000e-01
   3.11362505e-03   5.84840000e-01
   1.04421291e-03   5.85207000e-01
   2.54135995e-03   5.84777000e-01
   1.05506654e-03   5.84557000e-01
   1.78046239e-03   5.84892000e-01
   8.93213649e-04   5.84840000e-01
   9.26002689e-04   5.84656000e-01
   7.14842088e-04   5.84853000e-01
   2.92995296e-04   5.84771000e-01
   4.96101191e-03   5.84770000e-01
   1.33191544e-03   5.84980000e-01
   7.58258047e-04   5.84737000e-01
   2.65925213e-03   5.84778000e-01
   1.43117065e-03   5.85119000e-01
   4.32545179e-04   5.84758000e-01
   6.34632636e-03   5.84914000e-01
   2.07813874e-03   5.85363000e-01
   2.80756983e-03   5.85111000e-01
   3.14726217e-03   5.85188000e-01
   1.65651170e-03   5.85297000e-01
   3.87186764e-03   5.84801000e-01
   2.80470625e-03   5.84451000e-01
   4.98870931e-04   5.85042000e-01
   1.81652751e-03   5.84667000e-01
   4.78929851e-03   5.84418000e-01
   4.24050070e-03   5.85095000e-01
   2.59084676e-04   5.84981000e-01
   4.05258773e-03   5.84924000e-01
   1.44015922e-03   5.85541000e-01
   3.60228009e-03   5.85013000e-01
   2.55750839e-03   5.85432000e-01
   3.11347855e-03   5.85438000e-01
   8.25087690e-04   5.85244000e-01
   4.41526199e-03   5.85309000e-01
   2.79828331e-03   5.85127000e-01
   1.54729109e-03   5.85186000e-01
   2.61661462e-03   5.85132000e-01
   8.82477542e-04   5.85178000e-01
   4.68575905e-04   5.85471000e-01
   1.86611009e-03   5.84966000e-01
   2.04425574e-03   5.85128000e-01
   5.69894326e-03   5.85273000e-01
   9.85230477e-04   5.84698000e-01
   3.38760477e-03   5.84729000e-01
   1.68443946e-03   5.85270000e-01
   1.24982579e-03   5.84665000e-01
   2.83587404e-03   5.85175000e-01
   3.03480232e-03   5.85554000e-01
   5.80026233e-03   5.84972000e-01
   1.42538524e-03   5.84999000e-01
   2.62575091e-03   5.85123000e-01
   4.27480483e-03   5.85512000e-01
   2.70513465e-03   5.85123000e-01
   3.48899730e-03   5.85125000e-01
   1.77353933e-03   5.85148000e-01
   4.08631757e-04   5.84518000e-01
   5.95520134e-04   5.85300000e-01
   6.90803972e-04   5.85047000e-01
   1.95280663e-03   5.85129000e-01
   9.87656786e-04   5.85149000e-01
   1.89709565e-03   5.85221000e-01
   1.35095986e-03   5.85079000e-01
   2.19046419e-03   5.85053000e-01
   2.34897328e-04   5.84901000e-01
   2.46857597e-03   5.84681000e-01
   1.66920750e-03   5.85199000e-01
   1.21986827e-03   5.85023000e-01
   3.37947582e-03   5.85183000e-01
   3.17779759e-03   5.85190000e-01
   2.44489040e-03   5.84966000e-01
   3.59577931e-03   5.85514000e-01
   3.55271955e-03   5.85308000e-01
   5.42740692e-03   5.85074000e-01
   2.34038639e-03   5.84665000e-01
   4.36551385e-03   5.85067000e-01
   3.20067324e-03   5.85043000e-01
   3.36355613e-04   5.84967000e-01
   1.24044236e-03   5.85488000e-01
   1.93082194e-03   5.84913000e-01
   1.65133508e-03   5.84887000e-01
   2.16000464e-03   5.84995000e-01
   3.53089794e-03   5.84903000e-01
   3.65861509e-03   5.85720000e-01
   1.20111072e-03   5.85122000e-01
   6.15854074e-04   5.85634000e-01
   3.02049030e-03   5.85036000e-01
   3.85517901e-03   5.84844000e-01
   1.85742352e-03   5.85013000e-01
   2.41310024e-03   5.84590000e-01
   2.63880679e-03   5.85272000e-01
   3.95878064e-03   5.85017000e-01
   1.31617663e-03   5.85220000e-01
   1.48228168e-03   5.85481000e-01
   2.48143060e-03   5.84701000e-01
   1.30374102e-03   5.85239000e-01
   1.13312076e-03   5.85251000e-01
   3.38499824e-03   5.85287000e-01
   1.68374560e-03   5.85145000e-01
   6.67994112e-04   5.84712000e-01
   1.59600896e-03   5.85222000e-01
   4.94071213e-04   5.85344000e-01
   3.01119495e-03   5.85209000e-01
   2.40304388e-04   5.85997000e-01
   2.01308757e-03   5.85573000e-01
