#          |P|               []
   2.47967883e-02   6.17392000e-01
   2.29879551e-02   6.17177000e-01
   2.10799608e-02   6.17281000e-01
   1.94375578e-02   6.16974000e-01
   2.35792405e-02   6.17031000e-01
   2.22621979e-02   6.17053000e-01
   1.86620861e-02   6.17569000e-01
   9.39098901e-03   6.17180000e-01
   1.88259992e-02   6.17308000e-01
   2.96052893e-02   6.16698000e-01
   2.15545725e-02   6.16863000e-01
   1.89130848e-02   6.16849000e-01
   2.46834937e-02   6.17260000e-01
   2.41148796e-02   6.17394000e-01
   2.33246647e-02   6.17091000e-01
   2.05900715e-02   6.17155000e-01
   2.23700930e-02   6.17274000e-01
   2.11916960e-02   6.17034000e-01
   1.91101040e-02   6.17081000e-01
   1.58699396e-02   6.17699000e-01
   2.62329869e-02   6.17344000e-01
   2.94983111e-02   6.16978000e-01
   1.84928586e-02   6.16882000e-01
   2.62400373e-02   6.16963000e-01
   1.65265456e-02   6.17054000e-01
   1.72098727e-02   6.17024000e-01
   1.26411228e-02   6.16718000e-01
   2.01898457e-02   6.17012000e-01
   2.42040156e-02   6.17228000e-01
   1.76573112e-02   6.16953000e-01
   2.11637425e-02   6.17147000e-01
   2.48861524e-02   6.16844000e-01
   2.26695715e-02   6.17002000e-01
   2.36130662e-02   6.17152000e-01
   2.19975090e-02   6.16987000e-01
   1.88775502e-02   6.17254000e-01
   1.21041137e-02   6.17266000e-01
   2.21215086e-02   6.16957000e-01
   1.78708546e-02   6.17041000e-01
   2.36715536e-02   6.17275000e-01
   2.61332019e-02   6.16983000e-01
   2.12596395e-02   6.16881000e-01
   2.23647318e-02   6.17004000e-01
   2.52760066e-02   6.17357000e-01
   2.02172822e-02   6.16958000e-01
   2.14528146e-02   6.17609000e-01
   1.65897731e-02   6.17073000e-01
   2.20313402e-02   6.17020000e-01
   2.45538595e-02   6.16934000e-01
   1.64326460e-02   6.17294000e-01
   1.79909846e-02   6.17119000e-01
   2.16567675e-02   6.17251000e-01
   1.53889720e-02   6.16949000e-01
   1.73310705e-02   6.17470000e-01
   2.46568078e-02   6.17032000e-01
   1.75485951e-02   6.17395000e-01
   2.30115665e-02   6.16833000e-01
   1.96307952e-02   6.17252000e-01
   2.19763458e-02   6.17072000e-01
   2.23937689e-02   6.16751000e-01
   1.82559906e-02   6.16909000e-01
   2.00421547e-02   6.17026000e-01
   1.65290314e-02   6.16890000e-01
   2.21177954e-02   6.16915000e-01
   2.06666643e-02   6.17044000e-01
